userid,register_time,country,,,,
59442,26/05/2017,TW,,,,
59443,20/05/2017,TW,,,,
59451,2/04/2017,PH,,,,
59461,2/01/2017,MY,,,,
59470,20/04/2017,MY,,,,
59472,28/05/2017,MY,,,,
59478,5/05/2017,SG,,,,
59481,26/01/2017,PH,,,,
59491,23/02/2017,TW,,,,
59495,4/05/2017,TW,,,,
59502,17/02/2017,ID,,,,
59503,30/04/2017,MY,,,,
59508,13/04/2017,MY,,,,
59516,9/02/2017,ID,,,,
59517,8/02/2017,ID,,,,
59526,10/02/2017,PH,,,,
59531,18/03/2017,TH,,,,
59534,9/01/2017,PH,,,,
59541,14/05/2017,ID,,,,
59549,27/03/2017,TH,,,,
59557,26/04/2017,TW,,,,
59560,7/05/2017,TW,,,,
59565,14/04/2017,VN,,,,
59566,14/02/2017,PH,,,,
59575,29/01/2017,ID,,,,
59580,19/03/2017,TW,,,,
59582,13/02/2017,TW,,,,
59592,6/01/2017,MY,,,,
59594,16/01/2017,MY,,,,
59604,10/03/2017,VN,,,,
59613,19/04/2017,MY,,,,
59614,14/04/2017,ID,,,,
59621,4/04/2017,MY,,,,
59624,21/02/2017,TH,,,,
59634,8/01/2017,ID,,,,
59643,7/02/2017,TW,,,,
59647,4/01/2017,ID,,,,
59652,27/05/2017,PH,,,,
59662,25/02/2017,VN,,,,
59663,13/03/2017,TH,,,,
59672,9/02/2017,TH,,,,
59680,16/04/2017,ID,,,,
59683,23/05/2017,PH,,,,
59690,28/02/2017,VN,,,,
59699,23/04/2017,MY,,,,
59706,1/05/2017,PH,,,,
59716,31/05/2017,PH,,,,
59723,3/01/2017,TH,,,,
59731,18/05/2017,VN,,,,
59733,25/04/2017,PH,,,,
59736,29/03/2017,PH,,,,
59739,22/05/2017,SG,,,,
59747,14/05/2017,TH,,,,
59750,25/02/2017,TW,,,,
59757,16/02/2017,VN,,,,
59762,30/05/2017,TW,,,,
59767,24/05/2017,PH,,,,
59771,21/02/2017,SG,,,,
59781,20/04/2017,TW,,,,
59785,10/01/2017,PH,,,,
59792,5/04/2017,TW,,,,
59794,10/04/2017,PH,,,,
59803,9/03/2017,TH,,,,
59805,11/04/2017,SG,,,,
59807,12/03/2017,ID,,,,
59816,10/02/2017,SG,,,,
59823,23/03/2017,PH,,,,
59831,7/05/2017,SG,,,,
59836,11/01/2017,PH,,,,
59839,11/01/2017,VN,,,,
59841,24/03/2017,TW,,,,
59843,28/02/2017,TH,,,,
59844,5/02/2017,PH,,,,
59850,22/05/2017,SG,,,,
59854,9/03/2017,PH,,,,
59861,24/02/2017,VN,,,,
59864,15/03/2017,ID,,,,
59873,8/01/2017,TH,,,,
59875,5/01/2017,ID,,,,
59879,16/01/2017,TW,,,,
59883,21/05/2017,TH,,,,
59891,9/04/2017,ID,,,,
59893,30/05/2017,TH,,,,
59899,14/01/2017,PH,,,,
59909,12/03/2017,SG,,,,
59915,7/05/2017,MY,,,,
59918,19/05/2017,PH,,,,
59919,27/01/2017,VN,,,,
59929,28/03/2017,TH,,,,
59936,12/05/2017,TH,,,,
59941,1/01/2017,TH,,,,
59946,13/03/2017,VN,,,,
59947,23/05/2017,MY,,,,
59956,12/04/2017,TH,,,,
59959,16/04/2017,MY,,,,
59967,8/03/2017,TH,,,,
59972,20/04/2017,TH,,,,
59976,18/01/2017,TH,,,,
59985,3/01/2017,MY,,,,
59993,22/03/2017,ID,,,,
60001,27/02/2017,PH,,,,
60008,9/01/2017,PH,,,,
60018,27/01/2017,ID,,,,
60024,21/03/2017,TW,,,,
60027,26/01/2017,SG,,,,
60034,14/02/2017,PH,,,,
60044,11/01/2017,PH,,,,
60051,29/03/2017,PH,,,,
60055,12/02/2017,SG,,,,
60059,22/04/2017,TH,,,,
60062,17/05/2017,VN,,,,
60069,25/04/2017,TH,,,,
60073,18/03/2017,MY,,,,
60080,6/03/2017,VN,,,,
60086,13/02/2017,MY,,,,
60091,10/05/2017,PH,,,,
60096,30/05/2017,PH,,,,
60099,2/04/2017,TW,,,,
60106,22/05/2017,SG,,,,
60110,1/04/2017,SG,,,,
60116,6/01/2017,ID,,,,
60122,15/05/2017,VN,,,,
60127,10/01/2017,TW,,,,
60136,30/01/2017,VN,,,,
60145,26/05/2017,MY,,,,
60148,24/01/2017,PH,,,,
60152,3/04/2017,VN,,,,
60159,29/03/2017,MY,,,,
60168,31/03/2017,TW,,,,
60175,8/04/2017,TH,,,,
60182,18/02/2017,ID,,,,
60186,26/03/2017,PH,,,,
60195,18/03/2017,VN,,,,
60199,19/02/2017,MY,,,,
60204,20/04/2017,VN,,,,
60213,16/02/2017,MY,,,,
60222,19/05/2017,ID,,,,
60228,16/05/2017,TH,,,,
60237,24/04/2017,SG,,,,
60239,31/01/2017,ID,,,,
60248,13/03/2017,MY,,,,
60249,1/06/2017,ID,,,,
60253,7/01/2017,VN,,,,
60258,17/05/2017,MY,,,,
60267,18/04/2017,SG,,,,
60275,22/03/2017,TW,,,,
60284,12/01/2017,TW,,,,
60291,30/04/2017,PH,,,,
60292,6/05/2017,SG,,,,
60302,30/03/2017,TH,,,,
60306,30/03/2017,PH,,,,
60310,16/01/2017,VN,,,,
60317,24/01/2017,MY,,,,
60320,26/04/2017,VN,,,,
60322,22/02/2017,VN,,,,
60324,25/05/2017,SG,,,,
60326,11/02/2017,SG,,,,
60333,11/04/2017,TW,,,,
60343,25/05/2017,PH,,,,
60352,8/04/2017,SG,,,,
60355,12/04/2017,TH,,,,
60360,10/01/2017,SG,,,,
60363,15/03/2017,TH,,,,
60369,30/05/2017,VN,,,,
60377,21/03/2017,PH,,,,
60384,8/02/2017,PH,,,,
60388,28/02/2017,SG,,,,
60398,18/05/2017,ID,,,,
60404,31/03/2017,SG,,,,
60410,11/04/2017,PH,,,,
60415,9/02/2017,VN,,,,
60416,3/05/2017,ID,,,,
60426,14/04/2017,VN,,,,
60434,27/04/2017,SG,,,,
60441,10/03/2017,MY,,,,
60443,12/03/2017,ID,,,,
60450,2/01/2017,TW,,,,
60460,2/04/2017,MY,,,,
60468,8/02/2017,SG,,,,
60469,26/01/2017,TW,,,,
60479,30/04/2017,TH,,,,
60486,7/01/2017,SG,,,,
60489,24/01/2017,SG,,,,
60492,28/03/2017,MY,,,,
60496,4/03/2017,TW,,,,
60500,1/03/2017,SG,,,,
60503,15/03/2017,ID,,,,
60507,27/03/2017,VN,,,,
60510,5/04/2017,PH,,,,
60519,3/02/2017,MY,,,,
60526,9/05/2017,MY,,,,
60533,19/01/2017,VN,,,,
60539,6/04/2017,MY,,,,
60541,23/03/2017,ID,,,,
60551,20/03/2017,TW,,,,
60557,14/04/2017,VN,,,,
60563,30/01/2017,PH,,,,
60573,17/04/2017,SG,,,,
60580,14/01/2017,MY,,,,
60585,6/02/2017,TH,,,,
60587,21/04/2017,SG,,,,
60591,10/03/2017,ID,,,,
60600,9/05/2017,TH,,,,
60607,17/05/2017,SG,,,,
60610,30/05/2017,TW,,,,
60618,4/01/2017,ID,,,,
60623,4/02/2017,SG,,,,
60628,8/03/2017,PH,,,,
60629,23/03/2017,MY,,,,
60639,28/05/2017,MY,,,,
60641,1/05/2017,VN,,,,
60645,10/04/2017,TH,,,,
60647,30/03/2017,PH,,,,
60656,19/01/2017,VN,,,,
60664,17/01/2017,PH,,,,
60667,1/03/2017,ID,,,,
60673,7/03/2017,SG,,,,
60676,29/03/2017,SG,,,,
60683,19/04/2017,TW,,,,
60690,22/05/2017,TW,,,,
60694,13/05/2017,MY,,,,
60697,29/03/2017,VN,,,,
60707,30/05/2017,ID,,,,
60717,29/04/2017,VN,,,,
60722,26/04/2017,ID,,,,
60725,21/03/2017,TH,,,,
60731,28/04/2017,TW,,,,
60741,21/04/2017,VN,,,,
60744,11/04/2017,TH,,,,
60748,5/03/2017,MY,,,,
60757,14/05/2017,MY,,,,
60759,2/02/2017,VN,,,,
60763,29/04/2017,VN,,,,
60770,25/02/2017,TW,,,,
60771,23/03/2017,VN,,,,
60772,13/02/2017,MY,,,,
60780,20/04/2017,SG,,,,
60787,14/05/2017,TH,,,,
60790,1/05/2017,ID,,,,
60795,17/02/2017,ID,,,,
60805,21/04/2017,PH,,,,
60811,22/02/2017,ID,,,,
60819,26/03/2017,VN,,,,
60825,16/05/2017,SG,,,,
60827,25/05/2017,TH,,,,
60834,25/01/2017,SG,,,,
60841,7/05/2017,VN,,,,
60844,14/03/2017,TW,,,,
60854,3/05/2017,MY,,,,
60859,26/05/2017,VN,,,,
60863,17/04/2017,SG,,,,
60866,27/03/2017,TW,,,,
60871,24/05/2017,PH,,,,
60874,9/03/2017,MY,,,,
60882,29/03/2017,ID,,,,
60891,15/02/2017,MY,,,,
60896,20/04/2017,ID,,,,
60905,4/03/2017,VN,,,,
60913,6/02/2017,SG,,,,
60921,10/05/2017,MY,,,,
60928,16/01/2017,VN,,,,
60933,7/02/2017,VN,,,,
60940,23/04/2017,ID,,,,
60942,1/03/2017,MY,,,,
60950,23/05/2017,VN,,,,
60959,4/04/2017,SG,,,,
60965,14/02/2017,TH,,,,
60974,9/03/2017,PH,,,,
60982,11/02/2017,SG,,,,
60988,18/03/2017,SG,,,,
60996,6/01/2017,VN,,,,
61001,23/03/2017,MY,,,,
61010,12/02/2017,VN,,,,
61014,23/02/2017,TH,,,,
61017,5/04/2017,TH,,,,
61023,8/04/2017,VN,,,,
61032,22/04/2017,PH,,,,
61042,26/04/2017,VN,,,,
61043,15/05/2017,VN,,,,
61044,21/04/2017,MY,,,,
61047,7/01/2017,VN,,,,
61053,7/01/2017,TW,,,,
61059,6/05/2017,TH,,,,
61060,13/03/2017,TW,,,,
61062,2/05/2017,PH,,,,
61071,1/04/2017,VN,,,,
61074,25/02/2017,MY,,,,
61078,9/05/2017,TW,,,,
61084,1/01/2017,MY,,,,
61091,16/01/2017,TW,,,,
61092,26/04/2017,VN,,,,
61095,19/01/2017,VN,,,,
61099,8/04/2017,ID,,,,
61103,25/02/2017,VN,,,,
61113,30/05/2017,ID,,,,
61117,9/05/2017,TW,,,,
61120,30/05/2017,PH,,,,
61124,1/01/2017,MY,,,,
61129,20/05/2017,SG,,,,
61135,20/01/2017,TH,,,,
61143,27/01/2017,VN,,,,
61151,24/02/2017,ID,,,,
61153,21/05/2017,TH,,,,
61156,13/05/2017,VN,,,,
61161,20/01/2017,TW,,,,
61167,2/01/2017,TH,,,,
61169,1/06/2017,TH,,,,
61170,31/05/2017,VN,,,,
61180,24/04/2017,MY,,,,
61181,15/02/2017,TW,,,,
61185,20/01/2017,VN,,,,
61192,1/03/2017,TH,,,,
61201,24/02/2017,TW,,,,
61211,18/05/2017,MY,,,,
61219,26/05/2017,TW,,,,
61226,16/03/2017,VN,,,,
61231,4/03/2017,VN,,,,
61238,8/05/2017,PH,,,,
61246,16/02/2017,PH,,,,
61252,30/01/2017,SG,,,,
61256,17/05/2017,TH,,,,
61264,13/03/2017,PH,,,,
61274,18/01/2017,ID,,,,
61279,22/03/2017,TH,,,,
61288,14/01/2017,TH,,,,
61297,8/05/2017,SG,,,,
61303,15/05/2017,TH,,,,
61305,9/01/2017,MY,,,,
61309,28/05/2017,PH,,,,
61316,30/04/2017,PH,,,,
61326,27/01/2017,TH,,,,
61332,3/04/2017,ID,,,,
61341,11/02/2017,MY,,,,
61344,5/04/2017,PH,,,,
61352,1/05/2017,ID,,,,
61360,31/03/2017,VN,,,,
61363,22/02/2017,MY,,,,
61364,10/02/2017,PH,,,,
61373,29/05/2017,MY,,,,
61382,31/03/2017,TW,,,,
61391,26/05/2017,VN,,,,
61398,11/02/2017,VN,,,,
61403,20/05/2017,SG,,,,
61409,26/05/2017,TW,,,,
61414,26/01/2017,VN,,,,
61417,9/05/2017,ID,,,,
61425,28/05/2017,PH,,,,
61435,3/03/2017,TH,,,,
61440,11/04/2017,TW,,,,
61441,22/02/2017,PH,,,,
61451,8/05/2017,SG,,,,
61461,12/04/2017,MY,,,,
61466,13/04/2017,TH,,,,
61475,23/01/2017,SG,,,,
61484,15/04/2017,SG,,,,
61485,6/01/2017,TH,,,,
61491,4/05/2017,TW,,,,
61496,6/05/2017,PH,,,,
61504,7/03/2017,MY,,,,
61511,16/05/2017,TW,,,,
61515,22/01/2017,PH,,,,
61521,8/04/2017,TH,,,,
61522,9/05/2017,VN,,,,
61530,3/02/2017,MY,,,,
61531,27/05/2017,TH,,,,
61537,17/05/2017,PH,,,,
61542,9/05/2017,VN,,,,
61543,19/05/2017,SG,,,,
61544,2/05/2017,TH,,,,
61552,6/02/2017,TW,,,,
61560,21/05/2017,TW,,,,
61567,3/01/2017,VN,,,,
61575,17/01/2017,SG,,,,
61578,9/01/2017,TW,,,,
61584,11/03/2017,VN,,,,
61591,28/04/2017,MY,,,,
61597,18/04/2017,ID,,,,
61599,11/05/2017,ID,,,,
61605,27/01/2017,SG,,,,
61606,28/05/2017,TW,,,,
61616,2/01/2017,ID,,,,
61618,19/04/2017,TH,,,,
61621,26/05/2017,MY,,,,
61622,17/01/2017,MY,,,,
61628,15/02/2017,MY,,,,
61631,29/04/2017,TW,,,,
61635,31/01/2017,TH,,,,
61637,30/05/2017,PH,,,,
61647,16/02/2017,SG,,,,
61654,27/02/2017,ID,,,,
61664,28/03/2017,ID,,,,
61669,19/02/2017,TW,,,,
61677,26/04/2017,MY,,,,
61678,1/06/2017,VN,,,,
61679,14/01/2017,MY,,,,
61689,23/05/2017,ID,,,,
61692,11/05/2017,VN,,,,
61694,16/05/2017,VN,,,,
61699,23/05/2017,SG,,,,
61702,9/02/2017,VN,,,,
61705,8/05/2017,MY,,,,
61710,29/03/2017,SG,,,,
61720,21/04/2017,TW,,,,
61726,20/02/2017,TW,,,,
61728,19/04/2017,PH,,,,
61732,14/01/2017,SG,,,,
61735,17/03/2017,VN,,,,
61738,18/03/2017,TW,,,,
61744,5/04/2017,ID,,,,
61745,4/03/2017,VN,,,,
61746,18/05/2017,VN,,,,
61756,26/04/2017,MY,,,,
61757,29/01/2017,TW,,,,
61759,31/01/2017,MY,,,,
61766,25/02/2017,TH,,,,
61774,29/03/2017,VN,,,,
61780,31/01/2017,MY,,,,
61784,1/06/2017,TH,,,,
61790,26/03/2017,SG,,,,
61795,5/04/2017,ID,,,,
61797,4/01/2017,VN,,,,
61800,30/05/2017,TW,,,,
61809,3/03/2017,TH,,,,
61810,24/03/2017,TW,,,,
61812,27/02/2017,ID,,,,
61820,25/02/2017,SG,,,,
61828,24/04/2017,ID,,,,
61831,13/03/2017,ID,,,,
61836,18/01/2017,VN,,,,
61839,14/02/2017,ID,,,,
61846,11/03/2017,ID,,,,
61851,10/02/2017,MY,,,,
61860,21/02/2017,VN,,,,
61870,10/02/2017,SG,,,,
61871,23/01/2017,PH,,,,
61874,21/05/2017,VN,,,,
61882,1/03/2017,MY,,,,
61888,23/05/2017,MY,,,,
61898,3/01/2017,MY,,,,
61905,6/02/2017,ID,,,,
61909,28/05/2017,SG,,,,
61916,18/01/2017,ID,,,,
61917,30/05/2017,MY,,,,
61923,6/05/2017,PH,,,,
61929,26/04/2017,PH,,,,
61936,25/05/2017,PH,,,,
61943,19/03/2017,TW,,,,
61949,9/04/2017,TH,,,,
61951,31/03/2017,TW,,,,
61952,20/02/2017,SG,,,,
61959,10/02/2017,ID,,,,
61969,25/01/2017,PH,,,,
61970,15/05/2017,PH,,,,
61980,16/04/2017,ID,,,,
61981,12/01/2017,TW,,,,
61985,18/02/2017,TW,,,,
61993,13/05/2017,TW,,,,
61996,4/03/2017,VN,,,,
61998,26/01/2017,PH,,,,
62001,18/02/2017,VN,,,,
62005,22/02/2017,MY,,,,
62006,16/04/2017,MY,,,,
62011,14/04/2017,TH,,,,
62020,24/03/2017,ID,,,,
62022,26/03/2017,TH,,,,
62028,13/03/2017,ID,,,,
62029,5/02/2017,MY,,,,
62032,21/03/2017,SG,,,,
62035,11/02/2017,VN,,,,
62036,5/05/2017,PH,,,,
62046,12/05/2017,MY,,,,
62052,4/04/2017,PH,,,,
62056,19/05/2017,PH,,,,
62061,11/03/2017,MY,,,,
62070,15/02/2017,ID,,,,
62074,11/03/2017,TW,,,,
62078,29/01/2017,PH,,,,
62086,16/05/2017,TW,,,,
62096,25/03/2017,ID,,,,
62102,30/05/2017,MY,,,,
62107,28/04/2017,TH,,,,
62112,15/02/2017,TW,,,,
62119,4/01/2017,SG,,,,
62124,4/01/2017,ID,,,,
62131,6/01/2017,PH,,,,
62137,27/04/2017,TW,,,,
62142,1/06/2017,SG,,,,
62151,3/03/2017,SG,,,,
62160,8/01/2017,VN,,,,
62163,20/05/2017,TH,,,,
62166,14/03/2017,ID,,,,
62170,30/01/2017,ID,,,,
62173,29/04/2017,ID,,,,
62180,21/04/2017,SG,,,,
62184,9/04/2017,SG,,,,
62193,8/04/2017,ID,,,,
62196,29/04/2017,TW,,,,
62205,13/04/2017,TW,,,,
62209,27/01/2017,SG,,,,
62218,21/02/2017,TW,,,,
62225,10/03/2017,TW,,,,
62229,4/03/2017,SG,,,,
62236,8/05/2017,VN,,,,
62238,7/03/2017,SG,,,,
62246,9/03/2017,TW,,,,
62252,10/02/2017,PH,,,,
62257,13/01/2017,TW,,,,
62266,7/03/2017,PH,,,,
62271,28/03/2017,PH,,,,
62272,21/05/2017,TH,,,,
62276,16/04/2017,ID,,,,
62281,10/04/2017,ID,,,,
62288,2/01/2017,TH,,,,
62291,12/01/2017,PH,,,,
62298,7/02/2017,VN,,,,
62299,10/04/2017,VN,,,,
62309,30/04/2017,VN,,,,
62318,31/05/2017,MY,,,,
62322,7/01/2017,TW,,,,
62330,1/02/2017,SG,,,,
62339,6/04/2017,VN,,,,
62345,10/01/2017,ID,,,,
62352,11/05/2017,PH,,,,
62359,11/02/2017,TH,,,,
62363,19/04/2017,MY,,,,
62372,20/03/2017,MY,,,,
62376,8/03/2017,PH,,,,
62382,15/04/2017,SG,,,,
62386,24/01/2017,ID,,,,
62389,29/05/2017,SG,,,,
62398,27/03/2017,VN,,,,
62406,1/06/2017,TH,,,,
62413,12/02/2017,VN,,,,
62423,9/02/2017,PH,,,,
62425,2/01/2017,SG,,,,
62435,2/01/2017,ID,,,,
62436,10/04/2017,TH,,,,
62439,3/05/2017,TW,,,,
62443,24/05/2017,VN,,,,
62451,26/03/2017,SG,,,,
62455,22/05/2017,TW,,,,
62465,1/06/2017,PH,,,,
62466,4/02/2017,TH,,,,
62468,17/03/2017,TW,,,,
62478,5/05/2017,ID,,,,
62482,16/04/2017,TW,,,,
62483,9/03/2017,TW,,,,
62484,1/04/2017,TW,,,,
62492,12/05/2017,MY,,,,
62499,7/03/2017,PH,,,,
62506,16/05/2017,PH,,,,
62508,10/03/2017,TH,,,,
62509,12/05/2017,SG,,,,
62518,20/01/2017,PH,,,,
62523,13/03/2017,PH,,,,
62525,21/04/2017,TH,,,,
62530,12/01/2017,ID,,,,
62538,12/05/2017,PH,,,,
62539,1/03/2017,VN,,,,
62545,1/02/2017,PH,,,,
62551,26/04/2017,SG,,,,
62555,17/04/2017,SG,,,,
62562,11/05/2017,TH,,,,
62572,28/01/2017,TW,,,,
62579,24/05/2017,VN,,,,
62580,7/02/2017,PH,,,,
62589,23/05/2017,PH,,,,
62599,25/01/2017,TW,,,,
62606,19/01/2017,ID,,,,
62616,25/01/2017,SG,,,,
62621,8/02/2017,ID,,,,
62622,17/04/2017,SG,,,,
62624,27/05/2017,MY,,,,
62626,20/01/2017,ID,,,,
62629,18/03/2017,SG,,,,
62638,21/01/2017,MY,,,,
62644,21/05/2017,MY,,,,
62651,29/03/2017,TW,,,,
62656,5/03/2017,MY,,,,
62666,10/03/2017,TW,,,,
62676,31/05/2017,MY,,,,
62685,13/01/2017,MY,,,,
62695,24/04/2017,VN,,,,
62698,31/05/2017,TH,,,,
62708,13/05/2017,SG,,,,
62711,19/03/2017,PH,,,,
62720,22/03/2017,PH,,,,
62728,18/05/2017,VN,,,,
62730,11/03/2017,TH,,,,
62737,27/05/2017,TH,,,,
62742,9/04/2017,TW,,,,
62750,14/05/2017,PH,,,,
62758,12/03/2017,SG,,,,
62764,21/03/2017,TW,,,,
62768,18/01/2017,TW,,,,
62778,19/04/2017,ID,,,,
62781,4/05/2017,VN,,,,
62791,3/02/2017,VN,,,,
62792,9/05/2017,SG,,,,
62794,12/01/2017,TH,,,,
62795,14/01/2017,MY,,,,
62804,15/01/2017,SG,,,,
62812,27/02/2017,VN,,,,
62817,22/05/2017,ID,,,,
62827,2/01/2017,TH,,,,
62837,21/05/2017,ID,,,,
62846,6/02/2017,PH,,,,
62852,10/03/2017,VN,,,,
62862,1/02/2017,TW,,,,
62869,23/02/2017,TH,,,,
62879,8/02/2017,TH,,,,
62883,27/02/2017,TW,,,,
62890,8/05/2017,PH,,,,
62893,12/02/2017,VN,,,,
62896,7/02/2017,SG,,,,
62900,27/03/2017,TH,,,,
62906,21/04/2017,MY,,,,
62912,31/03/2017,SG,,,,
62916,4/03/2017,MY,,,,
62917,8/01/2017,TH,,,,
62922,5/02/2017,TH,,,,
62924,4/02/2017,PH,,,,
62927,3/01/2017,VN,,,,
62930,6/03/2017,TH,,,,
62931,20/05/2017,SG,,,,
62938,1/06/2017,SG,,,,
62948,5/05/2017,ID,,,,
62955,30/04/2017,MY,,,,
62957,17/05/2017,PH,,,,
62960,3/01/2017,PH,,,,
62968,8/05/2017,TW,,,,
62977,5/04/2017,PH,,,,
62987,2/04/2017,TH,,,,
62993,2/03/2017,ID,,,,
62996,29/04/2017,TH,,,,
63002,12/04/2017,SG,,,,
63003,3/02/2017,TH,,,,
63009,26/03/2017,VN,,,,
63012,8/04/2017,MY,,,,
63022,1/05/2017,SG,,,,
63024,18/02/2017,TW,,,,
63025,21/03/2017,SG,,,,
63033,12/01/2017,SG,,,,
63043,7/03/2017,VN,,,,
63046,31/03/2017,TH,,,,
63053,7/03/2017,TH,,,,
63059,19/05/2017,TW,,,,
63062,8/03/2017,MY,,,,
63064,19/02/2017,ID,,,,
63074,7/03/2017,TW,,,,
63075,16/02/2017,SG,,,,
63077,4/02/2017,PH,,,,
63087,3/02/2017,MY,,,,
63095,25/02/2017,PH,,,,
63097,23/04/2017,VN,,,,
63103,12/04/2017,MY,,,,
63105,23/01/2017,MY,,,,
63113,20/05/2017,VN,,,,
63122,28/02/2017,TW,,,,
63132,17/03/2017,TW,,,,
63137,18/05/2017,VN,,,,
63143,18/01/2017,PH,,,,
63148,10/04/2017,TH,,,,
63155,22/03/2017,TH,,,,
63156,20/02/2017,MY,,,,
63163,28/05/2017,SG,,,,
63169,16/02/2017,TW,,,,
63179,1/04/2017,TW,,,,
63182,15/04/2017,ID,,,,
63186,4/01/2017,MY,,,,
63190,26/01/2017,PH,,,,
63191,13/02/2017,PH,,,,
63200,21/04/2017,MY,,,,
63207,19/05/2017,PH,,,,
63208,17/01/2017,ID,,,,
63216,16/04/2017,SG,,,,
63220,12/02/2017,VN,,,,
63225,17/02/2017,ID,,,,
63235,19/04/2017,MY,,,,
63239,6/04/2017,MY,,,,
63242,31/05/2017,TW,,,,
63246,5/03/2017,SG,,,,
63248,27/02/2017,ID,,,,
63252,27/04/2017,TH,,,,
63259,24/05/2017,ID,,,,
63260,23/03/2017,PH,,,,
63270,20/01/2017,MY,,,,
63278,15/04/2017,TW,,,,
63282,13/03/2017,TW,,,,
63287,13/01/2017,ID,,,,
63288,5/03/2017,TH,,,,
63295,24/05/2017,TW,,,,
63304,11/03/2017,MY,,,,
63309,12/04/2017,PH,,,,
63319,3/04/2017,TH,,,,
63324,17/01/2017,VN,,,,
63332,10/04/2017,ID,,,,
63340,26/01/2017,TW,,,,
63350,18/04/2017,PH,,,,
63353,5/03/2017,TW,,,,
63359,15/04/2017,TH,,,,
63361,18/05/2017,MY,,,,
63364,10/04/2017,ID,,,,
63369,23/04/2017,SG,,,,
63375,29/03/2017,TW,,,,
63378,29/01/2017,ID,,,,
63386,13/01/2017,PH,,,,
63388,23/01/2017,TH,,,,
63394,12/02/2017,SG,,,,
63398,19/01/2017,SG,,,,
63405,16/04/2017,SG,,,,
63409,22/01/2017,SG,,,,
63410,5/01/2017,PH,,,,
63414,28/02/2017,TW,,,,
63418,27/03/2017,SG,,,,
63419,9/03/2017,PH,,,,
63421,23/03/2017,VN,,,,
63425,3/02/2017,VN,,,,
63428,10/01/2017,VN,,,,
63437,28/01/2017,TW,,,,
63443,30/04/2017,TH,,,,
63452,15/03/2017,SG,,,,
63454,22/04/2017,TH,,,,
63456,29/03/2017,VN,,,,
63460,7/04/2017,PH,,,,
63465,19/04/2017,VN,,,,
63466,22/01/2017,TH,,,,
63471,23/03/2017,SG,,,,
63481,4/02/2017,MY,,,,
63485,3/04/2017,ID,,,,
63493,19/05/2017,SG,,,,
63494,22/01/2017,SG,,,,
63497,30/03/2017,SG,,,,
63501,17/03/2017,SG,,,,
63510,9/05/2017,SG,,,,
63516,19/01/2017,TW,,,,
63517,29/01/2017,PH,,,,
63525,20/04/2017,TH,,,,
63533,3/02/2017,PH,,,,
63534,11/01/2017,TW,,,,
63535,1/06/2017,ID,,,,
63543,13/02/2017,TW,,,,
63548,10/01/2017,PH,,,,
63554,20/04/2017,VN,,,,
63564,11/04/2017,MY,,,,
63566,28/03/2017,TH,,,,
63575,15/03/2017,TW,,,,
63580,19/03/2017,PH,,,,
63590,24/01/2017,MY,,,,
63597,7/05/2017,TW,,,,
63601,6/03/2017,PH,,,,
63609,17/02/2017,PH,,,,
63617,6/05/2017,SG,,,,
63625,5/02/2017,ID,,,,
63632,13/03/2017,SG,,,,
63640,31/01/2017,PH,,,,
63650,23/04/2017,ID,,,,
63658,12/05/2017,VN,,,,
63662,3/04/2017,TW,,,,
63665,18/05/2017,MY,,,,
63670,6/01/2017,ID,,,,
63674,9/04/2017,MY,,,,
63675,24/03/2017,TH,,,,
63677,11/01/2017,MY,,,,
63678,16/04/2017,MY,,,,
63683,23/02/2017,ID,,,,
63686,31/03/2017,PH,,,,
63693,22/01/2017,MY,,,,
63696,12/02/2017,VN,,,,
63697,15/04/2017,VN,,,,
63700,26/03/2017,TH,,,,
63709,3/05/2017,ID,,,,
63718,21/02/2017,MY,,,,
63720,4/04/2017,TH,,,,
63723,12/03/2017,MY,,,,
63731,6/05/2017,PH,,,,
63737,1/03/2017,VN,,,,
63741,1/06/2017,VN,,,,
63746,28/05/2017,TH,,,,
63754,24/05/2017,TW,,,,
63764,5/01/2017,SG,,,,
63769,10/02/2017,VN,,,,
63772,15/05/2017,TW,,,,
63775,5/04/2017,SG,,,,
63778,11/03/2017,TW,,,,
63787,10/02/2017,TW,,,,
63791,21/05/2017,MY,,,,
63796,17/02/2017,TH,,,,
63805,24/03/2017,TH,,,,
63811,29/03/2017,SG,,,,
63820,27/03/2017,TW,,,,
63826,18/03/2017,MY,,,,
63832,27/02/2017,SG,,,,
63833,18/05/2017,MY,,,,
63835,28/02/2017,MY,,,,
63843,30/04/2017,SG,,,,
63849,29/04/2017,TW,,,,
63856,5/02/2017,SG,,,,
63861,25/05/2017,TH,,,,
63871,9/05/2017,TW,,,,
63880,27/03/2017,PH,,,,
63890,10/02/2017,ID,,,,
63895,10/02/2017,PH,,,,
63901,22/04/2017,SG,,,,
63904,29/03/2017,SG,,,,
63914,31/03/2017,ID,,,,
63924,26/05/2017,ID,,,,
63925,12/03/2017,ID,,,,
63935,14/05/2017,SG,,,,
63942,13/03/2017,TH,,,,
63943,4/05/2017,MY,,,,
63951,28/04/2017,ID,,,,
63954,28/01/2017,VN,,,,
63955,4/03/2017,VN,,,,
63964,30/04/2017,MY,,,,
63966,14/03/2017,PH,,,,
63967,5/05/2017,ID,,,,
63974,14/04/2017,ID,,,,
63981,31/05/2017,MY,,,,
63990,12/02/2017,ID,,,,
63995,18/05/2017,ID,,,,
64005,10/04/2017,ID,,,,
